"","org","category","type","expense name","expenditureactual","description","expectedattendees","event off campus","collabhso","collabrso","speaker","eventsplanned","attendactual","eventsactual","rollover","externalreceived","totalrollover","date","amount"
"523","Harris Energy and Environmental Association","speaker","equipment","Lunch and learn - info session on cleaner fuels",NA,"This event will provide an overview of emerging cleaner fuel technologies, their role in reducing carbon emissions, and the policy landscape shaping their adoption. Participants will gain insights from experts on the challenges and opportunities in transitioning to sustainable fuel alternatives.",50,"FALSE","FALSE","Undergraduate School of Public Policy","TRUE, Woman & POC",4,102,3,NA,0,0,NA,NA
"524","Harris Energy and Environmental Association","speaker","services","Lunch and learn - info session on cleaner fuels",NA,"This event will provide an overview of emerging cleaner fuel technologies, their role in reducing carbon emissions, and the policy landscape shaping their adoption. Participants will gain insights from experts on the challenges and opportunities in transitioning to sustainable fuel alternatives.",50,"FALSE","FALSE","Undergraduate School of Public Policy","TRUE, Woman & POC",4,102,3,NA,0,0,NA,NA
"525","Harris Energy and Environmental Association","speaker","miscellaneous","Lunch and learn - info session on cleaner fuels",NA,"This event will provide an overview of emerging cleaner fuel technologies, their role in reducing carbon emissions, and the policy landscape shaping their adoption. Participants will gain insights from experts on the challenges and opportunities in transitioning to sustainable fuel alternatives.",50,"FALSE","FALSE","Undergraduate School of Public Policy","TRUE, Woman & POC",4,102,3,NA,0,0,NA,NA
"526","Harris Energy and Environmental Association","speaker","refreshments","Lunch and learn - Energy Modelling",NA,"This session will feature expert speakers covering areas such as carbon accounting, power market modeling, and other critical technical concepts shaping the future of energy policy and sustainability. The session aims to equip attendees with a deeper understanding of analytical frameworks and methodologies used in the energy sector.",40,"FALSE","Yes, Harris Finance Group","FALSE","TRUE, POC",4,102,3,NA,0,0,NA,329
"527","Harris Energy and Environmental Association","speaker","supplies","Lunch and learn - Energy Modelling",NA,"This session will feature expert speakers covering areas such as carbon accounting, power market modeling, and other critical technical concepts shaping the future of energy policy and sustainability. The session aims to equip attendees with a deeper understanding of analytical frameworks and methodologies used in the energy sector.",40,"FALSE","Yes, Harris Finance Group","FALSE","TRUE, POC",4,102,3,NA,0,0,NA,NA
"528","Harris Energy and Environmental Association","speaker","equipment","Lunch and learn - Energy Modelling",NA,"This session will feature expert speakers covering areas such as carbon accounting, power market modeling, and other critical technical concepts shaping the future of energy policy and sustainability. The session aims to equip attendees with a deeper understanding of analytical frameworks and methodologies used in the energy sector.",40,"FALSE","Yes, Harris Finance Group","FALSE","TRUE, POC",4,102,3,NA,0,0,NA,NA
"529","Harris Energy and Environmental Association","speaker","services","Lunch and learn - Energy Modelling",NA,"This session will feature expert speakers covering areas such as carbon accounting, power market modeling, and other critical technical concepts shaping the future of energy policy and sustainability. The session aims to equip attendees with a deeper understanding of analytical frameworks and methodologies used in the energy sector.",40,"FALSE","Yes, Harris Finance Group","FALSE","TRUE, POC",4,102,3,NA,0,0,NA,NA
"530","Harris Energy and Environmental Association","speaker","miscellaneous","Lunch and learn - Energy Modelling",NA,"This session will feature expert speakers covering areas such as carbon accounting, power market modeling, and other critical technical concepts shaping the future of energy policy and sustainability. The session aims to equip attendees with a deeper understanding of analytical frameworks and methodologies used in the energy sector.",40,"FALSE","Yes, Harris Finance Group","FALSE","TRUE, POC",4,102,3,NA,0,0,NA,NA
"531","Harris Energy and Environmental Association","community engagement","refreshments","Field Trip to Bronzeville",NA,"Field trip to the Bronzeville Microgrid in collaboration with ComEd will offer participants a firsthand look at one of the nation's first neighborhood-scale microgrids. Attendees will learn about the microgrid’s design, integration of renewable energy sources, grid resilience benefits, and its role in advancing energy equity and sustainability in urban communities. The trip aims to bridge classroom learning with real-world energy infrastructure and innovation.",30,"TRUE","We are looking to collaborate with UPSA but will finalize once the arrangements with ComEd are made","FALSE","FALSE",4,102,3,NA,0,0,NA,NA
"532","Harris Energy and Environmental Association","community engagement","supplies","Field Trip to Bronzeville",NA,"Field trip to the Bronzeville Microgrid in collaboration with ComEd will offer participants a firsthand look at one of the nation's first neighborhood-scale microgrids. Attendees will learn about the microgrid’s design, integration of renewable energy sources, grid resilience benefits, and its role in advancing energy equity and sustainability in urban communities. The trip aims to bridge classroom learning with real-world energy infrastructure and innovation.",30,"TRUE","We are looking to collaborate with UPSA but will finalize once the arrangements with ComEd are made","FALSE","FALSE",4,102,3,NA,0,0,NA,NA
"533","Harris Energy and Environmental Association","community engagement","equipment","Field Trip to Bronzeville",NA,"Field trip to the Bronzeville Microgrid in collaboration with ComEd will offer participants a firsthand look at one of the nation's first neighborhood-scale microgrids. Attendees will learn about the microgrid’s design, integration of renewable energy sources, grid resilience benefits, and its role in advancing energy equity and sustainability in urban communities. The trip aims to bridge classroom learning with real-world energy infrastructure and innovation.",30,"TRUE","We are looking to collaborate with UPSA but will finalize once the arrangements with ComEd are made","FALSE","FALSE",4,102,3,NA,0,0,NA,NA
"534","Harris Energy and Environmental Association","community engagement","services","Field Trip to Bronzeville",NA,"Field trip to the Bronzeville Microgrid in collaboration with ComEd will offer participants a firsthand look at one of the nation's first neighborhood-scale microgrids. Attendees will learn about the microgrid’s design, integration of renewable energy sources, grid resilience benefits, and its role in advancing energy equity and sustainability in urban communities. The trip aims to bridge classroom learning with real-world energy infrastructure and innovation.",30,"TRUE","We are looking to collaborate with UPSA but will finalize once the arrangements with ComEd are made","FALSE","FALSE",4,102,3,NA,0,0,NA,NA
"535","Harris Energy and Environmental Association","community engagement","miscellaneous","Field Trip to Bronzeville",NA,"Field trip to the Bronzeville Microgrid in collaboration with ComEd will offer participants a firsthand look at one of the nation's first neighborhood-scale microgrids. Attendees will learn about the microgrid’s design, integration of renewable energy sources, grid resilience benefits, and its role in advancing energy equity and sustainability in urban communities. The trip aims to bridge classroom learning with real-world energy infrastructure and innovation.",30,"TRUE","We are looking to collaborate with UPSA but will finalize once the arrangements with ComEd are made","FALSE","FALSE",4,102,3,NA,0,0,NA,750
"536","Harris Energy and Environmental Association","speaker","refreshments","LAM x HEEA Event",NA,"This session will explore the evolving energy landscape in the region, examining key market trends, investment opportunities, and policy challenges in the transition to cleaner energy sources. Through expert insights and regional case studies, the event aims to highlight the unique dynamics shaping Latin America’s path toward a sustainable energy future.",NA,"FALSE","Yes, LAM & IDPA","FALSE","Yes, POC",4,102,3,NA,0,0,NA,NA
"537","Harris Energy and Environmental Association","speaker","supplies","LAM x HEEA Event",NA,"This session will explore the evolving energy landscape in the region, examining key market trends, investment opportunities, and policy challenges in the transition to cleaner energy sources. Through expert insights and regional case studies, the event aims to highlight the unique dynamics shaping Latin America’s path toward a sustainable energy future.",NA,"FALSE","Yes, LAM & IDPA","FALSE","Yes, POC",4,102,3,NA,0,0,NA,NA
"538","Harris Energy and Environmental Association","speaker","equipment","LAM x HEEA Event",NA,"This session will explore the evolving energy landscape in the region, examining key market trends, investment opportunities, and policy challenges in the transition to cleaner energy sources. Through expert insights and regional case studies, the event aims to highlight the unique dynamics shaping Latin America’s path toward a sustainable energy future.",NA,"FALSE","Yes, LAM & IDPA","FALSE","Yes, POC",4,102,3,NA,0,0,NA,NA
"539","Harris Energy and Environmental Association","speaker","services","LAM x HEEA Event",NA,"This session will explore the evolving energy landscape in the region, examining key market trends, investment opportunities, and policy challenges in the transition to cleaner energy sources. Through expert insights and regional case studies, the event aims to highlight the unique dynamics shaping Latin America’s path toward a sustainable energy future.",NA,"FALSE","Yes, LAM & IDPA","FALSE","Yes, POC",4,102,3,NA,0,0,NA,600
"540","Harris Energy and Environmental Association","speaker","miscellaneous","LAM x HEEA Event",NA,"This session will explore the evolving energy landscape in the region, examining key market trends, investment opportunities, and policy challenges in the transition to cleaner energy sources. Through expert insights and regional case studies, the event aims to highlight the unique dynamics shaping Latin America’s path toward a sustainable energy future.",NA,"FALSE","Yes, LAM & IDPA","FALSE","Yes, POC",4,102,3,NA,0,0,NA,NA
"541","Harris Finance Group","speaker","refreshments","The organization has recently been revived, and the spring quarter marks its first budget request.",NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,75,75,NA,NA
"542","Harris Finance Group","speaker","supplies","The organization has recently been revived, and the spring quarter marks its first budget request.",NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,75,75,NA,NA
"543","Harris Finance Group","speaker","equipment","The organization has recently been revived, and the spring quarter marks its first budget request.",NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,75,75,NA,NA
"544","Harris Finance Group","speaker","services","The organization has recently been revived, and the spring quarter marks its first budget request.",NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,75,75,NA,NA
"545","Harris Finance Group","speaker","miscellaneous","The organization has recently been revived, and the spring quarter marks its first budget request.",NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,75,75,NA,NA
"546","Harris Finance Group","workshop","refreshments","Personal Finance Session 1(Budgeting and basics of personal finance)",NA,"Session 1: Budgeting and basics of personal finance
-Importance of financial planning
-Tracking expenses (apps, excel etc.)
-Creating a budget",30,"FALSE","FALSE","FALSE","TRUE, WOMAN",4,0,1,0,75,75,NA,200
"547","Harris Finance Group","workshop","supplies","Personal Finance Session 1(Budgeting and basics of personal finance)",NA,"Session 1: Budgeting and basics of personal finance
-Importance of financial planning
-Tracking expenses (apps, excel etc.)
-Creating a budget",30,"FALSE","FALSE","FALSE","TRUE, WOMAN",4,0,1,0,75,75,NA,5
"548","Harris Finance Group","workshop","equipment","Personal Finance Session 1(Budgeting and basics of personal finance)",NA,"Session 1: Budgeting and basics of personal finance
-Importance of financial planning
-Tracking expenses (apps, excel etc.)
-Creating a budget",30,"FALSE","FALSE","FALSE","TRUE, WOMAN",4,0,1,0,75,75,NA,NA
"549","Harris Finance Group","workshop","services","Personal Finance Session 1(Budgeting and basics of personal finance)",NA,"Session 1: Budgeting and basics of personal finance
-Importance of financial planning
-Tracking expenses (apps, excel etc.)
-Creating a budget",30,"FALSE","FALSE","FALSE","TRUE, WOMAN",4,0,1,0,75,75,NA,NA
